"","year","plant_name","operator_name","county_fips","county_name","latitude","longitude","fuel_type","capacity_factor","nameplate_capacity","annual_net_generation","coastal"
"202",2004,"Benedum Plant","Western Gas Resources","461","Upton","31.3702","-102.0379","gas",0.2205,2,3863.94,FALSE
"203",2004,"Big Brown","TXU Generation Co LP","161","Freestone","31.8206","-96.0561","coal",0.7985,1186.8,8301843,FALSE
"204",2004,"Big Spring Wind Power Facility","Caithness Energy LLC","227","Howard","32.304","-101.4346","wind",0.2785,34.3,83693,FALSE
"205",2004,"Bosque County Peaking","Mirant Corp","035","Bosque","31.8517","-97.3525","gas",0.2771,557,1352224,FALSE
"206",2004,"BP Chemicals Green Lake Plant","BP Amoco","057","Calhoun","28.5583","-96.8342","other",0.6681,38.8,227069.18,FALSE
"207",2004,"Brazos Valley Generating Facility","NAES Co","157","Fort Bend","29.4731","-95.6244","gas",0.3389,950.6,2821716,FALSE
"208",2004,"Bridgeport Gas Processing Plant","Devon Gas Services","497","Wise","33.2183","-97.651","gas",0.6474,7,39699.95,FALSE
"209",2004,"Bryan","Bryan City of","041","Brazos","30.6478","-96.3722","gas",0.0184,138,22199.91,FALSE
"210",2004,"Buchanan","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1388,47.8,58105.95,FALSE
"211",2004,"C E Newman","Garland City of","113","Dallas","32.9125","-96.6231","gas",6e-04,96.4,477,FALSE
"212",2004,"C R Wing Cogen Plant","CE Generation/MidAmerican","227","Howard","32.2722","-101.4222","gas",0.2428,230,489186.52,FALSE
"213",2004,"Canyon","Guadalupe Blanco River Auth","091","Comal","29.8114","-98.2878","hydro",0.3256,6,17112.95,FALSE
"214",2004,"Cedar Bayou","NRG Energy","071","Chambers","29.7494","-94.9267","gas",0.1635,2295,3287639,FALSE
"215",2004,"Celanese Engineering Resin","Celanese AG","355","Nueces","27.7268","-97.6361","gas",0.4412,56.8,219543.47,FALSE
"216",2004,"Central Utility Plant","Minnesota Mining & Mfg Co","453","Travis","30.3357","-97.7876","gas",0.2143,14.3,26850.07,FALSE
"217",2004,"Channel Energy Center","Channel Energy Center","201","Harris","29.7117","-95.2269","gas",0.5128,715,3212098.71,FALSE
"218",2004,"Channelview Cogeneration Plant","Reliant Energy Inc","201","Harris","29.8356","-95.1242","gas",0.6565,918.3,5280905.04,FALSE
"219",2004,"Chocolate Bayou Plant","Solutia Inc","039","Brazoria","29.2467","-95.1964","gas",0.6023,55.3,291762.36,FALSE
"220",2004,"Chocolate Bayou Works","BP Amoco","039","Brazoria","29.1935","-95.457","gas",0.762,41,273672.8,FALSE
"221",2004,"Cleburne Cogeneration Project","Delta Power LLC","251","Johnson","32.3994","-97.4078","gas",0.696,282.6,1722967.35,FALSE
"222",2004,"CoGen Lyondell","Dynegy Power Generation","201","Harris","29.8144","-95.1103","gas",0.6123,564,3025394.11,FALSE
"223",2004,"Coleto Creek","ANP","175","Goliad","28.7144","-97.2139","coal",0.511,600.4,2687585,FALSE
"224",2004,"Comanche Peak","TXU Generation Co LP","425","Somervell","32.229","-97.7741","nuclear",0.8956,2430,19063405,FALSE
"225",2004,"Corpus Christi","Occidental Chemical Corp","355","Nueces","27.7268","-97.6361","gas",0.6715,41,241181.87,FALSE
"226",2004,"Corpus Christi Energy Center","Calpine","355","Nueces","27.8139","-97.4283","gas",0.4454,570,2223813,FALSE
"227",2004,"Dansby","Bryan City of","041","Brazos","30.7222","-96.4614","gas",0.2471,154.1,333497.9,FALSE
"228",2004,"Decker Creek","Austin Energy","453","Travis","30.3036","-97.6128","gas",0.17,932,1387828,FALSE
"229",2004,"DeCordova Steam Electric Station","TXU Generation Co LP","221","Hood","32.4033","-97.6986","gas",0.0289,1156.8,292520,FALSE
"230",2004,"Deepwater","NRG Energy","201","Harris","29.7239","-95.2258","gas",0.0199,187.8,32786,FALSE
"231",2004,"Deer Park Energy Center","Calpine","201","Harris","29.7153","-95.1361","gas",0.5313,996,4635407.87,FALSE
"232",2004,"Delaware Mountain Windfarm","FPL Energy","109","Culberson","31.4556","-104.5171","wind",0.2544,30,66847,FALSE
"233",2004,"Desert Sky","AEP NUGs","371","Pecos","30.7866","-102.7302","wind",0.2828,160.5,397643,FALSE
"234",2004,"DFW Gas Recovery","Bio-Energy Partners","121","Denton","33.2111","-97.1108","gas",0.6693,6,35178.96,FALSE
"235",2004,"Dow Chemical Texas Operation","Dow Chemical","039","Brazoria","29.1935","-95.457","gas",0.4357,1378.6,5261397.37,FALSE
"236",2004,"Dunlap TP 1","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.7352,3.6,23184.94,FALSE
"237",2004,"Eagle Mountain","TXU Generation Co LP","439","Tarrant","32.9057","-97.4655","gas",0.0427,706.1,264171,FALSE
"238",2004,"Eagle Pass","Carlyle/Riverstone","323","Maverick","28.7413","-100.3152","hydro",0.3031,12,31858,FALSE
"239",2004,"Ennis Tractebel Power LP","SUEZ Energy Resources NA Inc","139","Ellis","32.3194","-96.6739","gas",0.466,418,1706260,FALSE
"240",2004,"Enterprise Products Operating","Enterprise Products Optg LP","071","Chambers","29.7438","-94.6122","gas",0.8261,25.7,185985.31,FALSE
"241",2004,"Exelon LaPorte Generating Station","Exelon Energy","201","Harris","29.8577","-95.3932","gas",0.0065,236,13494,FALSE
"242",2004,"ExxonMobil Baytown Turbine","Exxon Mobil","201","Harris","29.8614","-95.3996","gas",0.426,376.9,1406641.04,FALSE
"243",2004,"Falcon Dam & Power","International Bound & Wtr Comm","427","Starr","26.5655","-98.7492","hydro",0.0565,31.5,15601.96,FALSE
"244",2004,"Fayette Power Project","Lower Colorado River Authority","149","Fayette","29.9172","-96.7506","coal",0.7699,1690,11397177,FALSE
"245",2004,"Formosa Utility Venture Ltd","Formosa Plastics Corp","057","Calhoun","28.4792","-96.6448","gas",0.7071,689.4,4270384.04,FALSE
"246",2004,"Forney Energy Center","FPL Energy","257","Kaufman","32.7629","-96.4833","gas",0.4275,1783.8,6680436,FALSE
"247",2004,"Fort Phantom","AEP Texas North Company","253","Jones","32.5825","-99.6825","gas",0.1355,363,430806,FALSE
"248",2004,"Freestone Power Generation LP","Calpine","161","Freestone","31.7049","-96.1491","gas",0.4871,1036,4420559,FALSE
"249",2004,"Frontera Energy Center","Direct Energy","215","Hidalgo","26.2083","-98.3967","gas",0.2286,529,1059487,FALSE
"250",2004,"Fullerton","Duke Energy Power Services","003","Andrews","32.3016","-102.6322","gas",0.5866,3,15415.95,FALSE
"251",2004,"Gibbons Creek","Texas Municipal Power Agency","185","Grimes","30.6167","-96.0778","coal",0.8022,453.5,3186786,FALSE
"252",2004,"Gonzales Hydro Plant","Gonzales City of","177","Gonzales","29.462","-97.4977","hydro",0.1537,1.5,2019.94,FALSE
"253",2004,"Graham","TXU Generation Co LP","503","Young","33.135","-98.6117","gas",0.0924,634.7,513705,FALSE
"254",2004,"Granite Shoals","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1157,60,60787.93,FALSE
"255",2004,"Green Mountain Energy Wind Farm","Shell","415","Scurry","32.7366","-100.9181","wind",0.3335,160,467425,FALSE
"256",2004,"Green Power 2","South Houston Green Power LP","167","Galveston","29.3625","-94.9292","gas",0.6065,611,3246397.86,FALSE
"257",2004,"Greens Bayou","NRG Energy","201","Harris","29.8242","-95.2211","gas",0.0257,878.4,197667,FALSE
"258",2004,"Gregory Power Facility","Delta Power LLC","409","San Patricio","27.8881","-97.2572","gas",0.7381,432,2793070.38,FALSE
"259",2004,"Guadalupe Generating Station","PSEG Global","187","Guadalupe","29.6256","-98.1411","gas",0.4319,1142.2,4321405,FALSE
"260",2004,"H 4","Guadalupe Blanco River Auth","177","Gonzales","29.462","-97.4977","hydro",0.5473,2.4,11506.96,FALSE
"261",2004,"H 5","Guadalupe Blanco River Auth","177","Gonzales","29.462","-97.4977","hydro",0.5426,2.4,11407.93,FALSE
"262",2004,"Hal C Weaver Power Plant","University of Texas at Austin","453","Travis","30.2866","-97.7357","gas",0.2883,128.4,324297.19,FALSE
"263",2004,"Handley","Exelon Energy","439","Tarrant","32.7278","-97.2186","gas",0.081,1433.3,1017590,FALSE
"264",2004,"Hays Energy Project","ANP","209","Hays","29.7806","-97.9894","gas",2e-04,989,2111,FALSE
"265",2004,"Hidalgo Energy Center","Calpine","215","Hidalgo","26.3389","-98.1708","gas",0.3295,647,1867556,FALSE
"266",2004,"Hiram Clarke","NRG Energy","201","Harris","29.6483","-95.4508","gas",0,96,7,FALSE
"267",2004,"Holly Street","Austin Energy","453","Travis","30.25","-97.7167","gas",0.0809,558,395625,FALSE
"268",2004,"Houston Chemical Complex Battleground","Oxy Vinyls LP","201","Harris","29.7175","-95.1233","gas",0.7173,200,1256776.51,FALSE
"269",2004,"Ingleside Cogeneration","Ingleside Cogeneration LP","409","San Patricio","28.004","-97.5123","gas",0.6083,528,2813773,FALSE
"270",2004,"Inks","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1802,15,23676.94,FALSE
"271",2004,"J K Spruce","CPS Energy","029","Bexar","29.3064","-98.3203","coal",0.9815,566,4866283,FALSE
"272",2004,"J L Bates","Carlyle/Riverstone","215","Hidalgo","26.2222","-98.3944","gas",0.3789,188.7,626346.94,FALSE
"273",2004,"J T Deely","CPS Energy","029","Bexar","29.3072","-98.3228","coal",0.7578,892,5921615,FALSE
"274",2004,"King Mountain Wind Ranch 1","FPL Energy","461","Upton","31.3702","-102.0379","wind",0.2386,278,581036,FALSE
"275",2004,"La Palma","Carlyle/Riverstone","061","Cameron","26.1444","-97.6375","gas",0.368,258.3,832775,FALSE
"276",2004,"Lake Creek","TXU Generation Co LP","309","McLennan","31.4647","-96.985","gas",0.0253,321.6,71410,FALSE
"277",2004,"Lake Hubbard","TXU Generation Co LP","113","Dallas","32.8367","-96.5461","gas",0.0957,927.5,777785,FALSE
"278",2004,"Lamar Power Project","FPL Energy","277","Lamar","33.6181","-95.59","gas",0.3802,1090.8,3632823,FALSE
"279",2004,"Laredo","Carlyle/Riverstone","479","Webb","27.5667","-99.5086","gas",0.4316,187.2,707705.96,FALSE
"280",2004,"Leon Creek","CPS Energy","029","Bexar","29.3511","-98.5753","gas",0.0394,418.3,144446,FALSE
"281",2004,"Limestone","NRG Energy","293","Limestone","31.4242","-96.2536","coal",0.9134,1626.8,13016528,FALSE
"282",2004,"Lost Pines 1 Power Project","Lower Colorado River Authority","021","Bastrop","30.1478","-97.2714","gas",0.6248,595,3256672,FALSE
"283",2004,"Magic Valley Generating Station","Calpine","215","Hidalgo","26.3968","-98.19","gas",0.3867,801,2713222,FALSE
"284",2004,"Marble Falls","Lower Colorado River Authority","053","Burnet","30.7966","-98.1824","hydro",0.1421,30,37346.95,FALSE
"285",2004,"Marshall Ford","Lower Colorado River Authority","453","Travis","30.3357","-97.7876","hydro",0.2118,102.5,190193,FALSE
"286",2004,"Martin Lake","TXU Generation Co LP","401","Rusk","32.2597","-94.5703","coal",0.827,2379.6,17238652,FALSE
"287",2004,"Midkiff Plant","Western Gas Resources","383","Reagan","31.3705","-101.5226","gas",0.3279,3.6,10339.93,FALSE
"288",2004,"Midlothian Energy Facility","ANP","139","Ellis","32.4356","-97.0447","gas",0.2377,1734,3611379,FALSE
"289",2004,"Monticello","TXU Generation Co LP","449","Titus","33.0917","-95.0417","coal",0.8099,1980,14048345,FALSE
"290",2004,"Morgan Creek","TXU Generation Co LP","335","Mitchell","32.3358","-100.9158","gas",0.0131,1363.7,156925,FALSE
"291",2004,"Morris Sheppard","Brazos River Authority","363","Palo Pinto","32.7532","-98.3073","hydro",0.1119,25,24503.95,FALSE
"292",2004,"Mountain Creek","Exelon Energy","113","Dallas","32.7253","-96.9361","gas",0.0541,958.3,454446,FALSE
"293",2004,"Newgulf Cogen","Newgulf Power Ventures, Inc","481","Wharton","29.2639","-95.8997","gas",0,91.2,0,FALSE
"294",2004,"Nolte","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.5885,2.4,12372.94,FALSE
"295",2004,"North Lake","TXU Generation Co LP","113","Dallas","32.9503","-96.9756","gas",0.083,708.5,515361,FALSE
"296",2004,"North Texas","Brazos Electric Power Coop Inc","367","Parker","32.7783","-97.7783","oil",5e-04,71,291.89,FALSE
"297",2004,"NWP Indian Mesa Wind Farm","FPL Energy","371","Pecos","30.7866","-102.7302","wind",0.2674,82.5,193262,FALSE
"298",2004,"O W Sommers","CPS Energy","029","Bexar","29.3078","-98.3244","gas",0.0824,892,644014,FALSE
"299",2004,"Odessa Ector Generating Station","PSEG Global","135","Ector","31.8378","-102.3278","gas",0.487,1135.2,4842629,FALSE
"300",2004,"Oklaunion","Public Service Co of Oklahoma","487","Wilbarger","34.0833","-99.1769","coal",0.7423,720,4681563,FALSE
"301",2004,"Oyster Creek Unit VIII","Dow Chemical","039","Brazoria","29.1935","-95.457","gas",0.6804,497.9,2967716.83,FALSE
"302",2004,"P H Robinson","NRG Energy","167","Galveston","29.3945","-94.9661","gas",-5e-04,2314.5,-9998,FALSE
"303",2004,"Paris Energy Center","Direct Energy","277","Lamar","33.673","-95.5647","gas",0.1095,250,239739,FALSE
"304",2004,"Parkdale","TXU Generation Co LP","113","Dallas","32.7769","-96.7228","oil",-3e-04,340.6,-847,FALSE
"305",2004,"Pasadena","Air Products","201","Harris","29.8614","-95.3996","gas",0.0609,6.5,3468.17,FALSE
"306",2004,"Pasadena Cogeneration","Calpine","201","Harris","29.7233","-95.1769","gas",0.5202,815,3714064.04,FALSE
"307",2004,"Pearsall","Medina Electric Coop Inc","163","Frio","29.0939","-99.4122","gas",0.0141,66,8137.93,FALSE
"308",2004,"Permian Basin","TXU Generation Co LP","475","Ward","31.5839","-102.9636","gas",0.1026,1097.4,986324,FALSE
"309",2004,"Point Comfort Operations","Alcoa US","057","Calhoun","28.6611","-96.5447","gas",0.7004,63.1,387160.91,FALSE
"310",2004,"Power Station 3","South Houston Green Power LP","167","Galveston","29.4002","-94.9654","gas",0.1129,117.9,116651.23,FALSE
"311",2004,"Power Station 4","South Houston Green Power LP","167","Galveston","29.4002","-94.9654","gas",0.4513,191.1,755461.22,FALSE
"312",2004,"Powerlane Plant","Greenville Electric Util Sys","231","Hunt","33.1753","-96.1258","gas",0.0038,84.7,2790.04,FALSE
"313",2004,"PPG Industries Works 4","PPG Industries Inc","485","Wichita","33.9832","-98.7032","oil",0.0017,6,91.96,FALSE
"314",2004,"R W Miller","Brazos Electric Power Coop Inc","363","Palo Pinto","32.6606","-98.3108","gas",0.0707,603.6,373948,FALSE
"315",2004,"Ray Olinger","Garland City of","085","Collin","33.0667","-96.4519","gas",0.155,427.7,580778,FALSE
"316",2004,"Reliant Baytown","Reliant Energy Inc","071","Chambers","29.7438","-94.6122","gas",0.4573,5.2,20829,FALSE
"317",2004,"Reliant Bluebonnet","Reliant Energy Inc","201","Harris","29.8614","-95.3996","gas",0.3557,4,12462,FALSE
"318",2004,"Reliant Coastal Plains","Reliant Energy Inc","167","Galveston","29.4002","-94.9654","gas",0.6157,5.2,28047.96,FALSE
"319",2004,"Reliant Energy Renewables Atascosita","Reliant Energy Inc","201","Harris","29.8614","-95.3996","gas",0.9501,6.5,54096.96,FALSE
"320",2004,"Rhodia Houston Plant","Rhodia Inc","201","Harris","29.8614","-95.3996","other",0.8142,7.5,53494.44,FALSE
"321",2004,"Rice University","Rice University","201","Harris","29.8614","-95.3996","gas",0.5265,7,32288.02,FALSE
"322",2004,"Rio Grande Valley Sugar Growers","Rio Grande Valley Sugar Growers, Inc.","215","Hidalgo","26.4012","-98.1913","other",0.2411,7.5,15839.04,FALSE
"323",2004,"Rio Nogales Power Project","Constellation Energy Commodities Group","187","Guadalupe","29.5939","-97.9697","gas",0.2011,825,1453068,FALSE
"324",2004,"Robert D Willis","USCE-Fort Worth District","241","Jasper","30.7475","-94.0239","hydro",0.3086,8,21625.93,FALSE
"325",2004,"Robstown","Robstown City of","355","Nueces","27.7268","-97.6361","gas",0.0215,20.9,3942.89,FALSE
"326",2004,"S&L Cogeneration","S&L Cogeneration Co","167","Galveston","29.4002","-94.9654","gas",0.5745,55,276817.6,FALSE
"327",2004,"Sam Bertron","NRG Energy","201","Harris","29.7269","-95.0586","gas",0.0404,875.1,309974,FALSE
"328",2004,"Sam Rayburn","South Texas Electric Coop Inc","469","Victoria","28.79","-96.98","gas",0.1925,237.2,399910.94,FALSE
"329",2004,"Sam Rayburn","USCE-Fort Worth District","241","Jasper","30.7475","-94.0239","hydro",0.4439,52,202204.94,FALSE
"330",2004,"San Angelo","AEP Texas North Company","451","Tom Green","31.3933","-100.4933","gas",0.2653,126,292832.94,FALSE
"331",2004,"San Jacinto Steam Electric Station","NRG Energy","201","Harris","29.8577","-95.3932","gas",0.8566,176.4,1323711,FALSE
"332",2004,"San Miguel","San Miguel Electric Coop Inc","013","Atascosa","28.7094","-98.4722","coal",0.7375,410,2648725,FALSE
"333",2004,"Sand Hill","Austin Energy","453","Travis","30.2167","-97.6","gas",0.138,556.6,672748,FALSE
"334",2004,"Sandow No 4","TXU Generation Co LP","331","Milam","30.5642","-97.0639","coal",0.8751,590.6,4527603,FALSE
"335",2004,"Sandow Station","Alcoa US","331","Milam","30.5642","-97.0639","coal",0.8398,363,2670518,FALSE
"336",2004,"Seadrift Coke LP","76 Seadrift Coke LLC","057","Calhoun","28.4792","-96.6448","other",0.41,7.6,27295.62,FALSE
"337",2004,"Shell Deer Park","Shell","201","Harris","29.7214","-95.1292","gas",0.7528,252,1661735.48,FALSE
"338",2004,"Sherwin Alumina","Sherwin Alumina Company","409","San Patricio","28.004","-97.5123","other",0.8783,24,184658.9,FALSE
"339",2004,"Silas Ray","Brownsville Public Utils Board","061","Cameron","25.915","-97.5202","gas",0.0723,181.4,114811.75,FALSE
"340",2004,"Sim Gideon","Lower Colorado River Authority","021","Bastrop","30.1461","-97.2708","gas",0.1729,639,968032,FALSE
"341",2004,"Small Hydro of Texas","Small Hydro of Texas Inc","123","De Witt","29.0865","-97.3615","hydro",0.2019,1.5,2652.94,FALSE
"342",2004,"South Texas Project","STP Nuclear Operating Co","321","Matagorda","28.8633","-95.9842","nuclear",0.9007,2708.6,21371967,FALSE
"343",2004,"Southwest Texas State University","Southwest Texas State Univ","209","Hays","30.0577","-98.0418","gas",0.7449,6,39150.88,FALSE
"344",2004,"Spencer","Garland City of","121","Denton","33.1978","-97.1067","gas",0.0045,173.7,6862,FALSE
"345",2004,"State Farm Insur Support Center Central","State Farm Mutual Auto Insur Co","113","Dallas","32.773","-96.773","oil",7e-04,10.8,63.94,FALSE
"346",2004,"Stryker Creek","TXU Generation Co LP","073","Cherokee","31.9381","-94.9883","gas",0.0819,713.4,511787,FALSE
"347",2004,"Sunset Farms","Gas Recovery Systems","453","Travis","30.3357","-97.7876","gas",0.7974,3,20955.96,FALSE
"348",2004,"Sweeny Cogen Facility","Sweeny Cogeneration LP","039","Brazoria","29.0728","-95.745","gas",0.656,572,3287195.26,FALSE
"349",2004,"T H Wharton","NRG Energy","201","Harris","29.9422","-95.5306","gas",0.133,1421.5,1656141,FALSE
"350",2004,"Texas City Plant Union Carbide","Union Carbide","167","Galveston","29.4002","-94.9654","gas",0.2905,96,244317.68,FALSE
"351",2004,"Texas City Power Plant","Calpine","167","Galveston","29.3789","-94.9416","gas",0.5924,450,2335183.82,FALSE
"352",2004,"Texas Petrochemicals","Texas Petrochemicals Corp","201","Harris","29.6967","-95.255","gas",0.872,35,267345.48,FALSE
"353",2004,"Thomas C Ferguson","Lower Colorado River Authority","299","Llano","30.4967","-98.3708","gas",0.1514,446,591428,FALSE
"354",2004,"TP 4","Guadalupe Blanco River Auth","187","Guadalupe","29.5884","-97.9541","hydro",0.622,2.4,13076.94,FALSE
"355",2004,"Tradinghouse","TXU Generation Co LP","309","McLennan","31.5733","-96.9642","gas",0.0256,1379.7,309779,FALSE
"356",2004,"Trent Wind Farm, L.P.","AEP NUGs","353","Nolan","32.3008","-100.4099","wind",0.3881,150,509904,FALSE
"357",2004,"Trinidad","TXU Generation Co LP","213","Henderson","32.1264","-96.1014","gas",0.0214,243.3,45645,FALSE
"358",2004,"Twin Oaks Power One","Twin Oaks Power LP","395","Robertson","31.0978","-96.6922","coal",0.7657,349.2,2342321,FALSE
"359",2004,"TXU Sweetwater Generating Plant","TXU Generation Co LP","353","Nolan","32.4925","-100.3628","gas",0.0979,344,294925.94,FALSE
"360",2004,"Union Carbide Seadrift Cogen","Union Carbide","057","Calhoun","28.515","-96.7717","gas",0.5368,168,789972.71,FALSE
"361",2004,"University of Texas at Dallas","University of Texas at Dallas","085","Collin","33.1916","-96.5646","oil",0.0011,3.5,34.2,FALSE
"362",2004,"University of Texas at San Antonio","Wim-Sam Inc","029","Bexar","29.4523","-98.5251","gas",0.1578,3.4,4700.95,FALSE
"363",2004,"V H Braunig","CPS Energy","029","Bexar","29.2575","-98.3828","gas",0.0767,894,600401,FALSE
"364",2004,"Valero Refinery Corpus Christi East","Valero Refining Co","355","Nueces","27.7268","-97.6361","gas",0.7913,40,277268.46,FALSE
"365",2004,"Valero Refinery Corpus Christi West","Valero Refining Co","355","Nueces","27.8167","-97.4917","gas",0.3135,76.7,210615.53,FALSE
"366",2004,"Valero Refining Texas City","Valero Refining Co","167","Galveston","29.4002","-94.9654","gas",0.3722,39.5,128771.95,FALSE
"367",2004,"Valero Refining Texas Houston","Valero Refining Co","201","Harris","29.8614","-95.3996","gas",0.6504,34.2,194853.34,FALSE
"368",2004,"Valley","TXU Generation Co LP","147","Fannin","33.6275","-96.3667","gas",3e-04,1175.4,2867,FALSE
"369",2004,"Victoria Texas Plant","Koch Industries Inc","469","Victoria","28.7959","-96.9725","gas",0.8861,80,621006.32,FALSE
"370",2004,"Village Creek Wastewater Treatment Plant","Ft Worth City of","439","Tarrant","32.7738","-97.2852","gas",0.2426,13.5,28694.23,FALSE
"371",2004,"W A Parish","NRG Energy","157","Fort Bend","29.4859","-95.6195","coal",0.5506,3969,19144166,FALSE
"372",2004,"W B Tuttle","CPS Energy","029","Bexar","29.53","-98.4183","gas",8e-04,493.9,3556,FALSE
"373",2004,"Weatherford","Weatherford Mun Utility System","367","Parker","32.7779","-97.8001","oil",2e-04,5.7,7.94,FALSE
"374",2004,"Webster","NRG Energy","201","Harris","29.5267","-95.1083","gas",-7e-04,426.3,-2750,FALSE
